tag	path	trial	rps	rss_kib
gcry	/	1	60435.99	12736
gcry	/json	1	29322.80	12840
gcry	/	2	62868.68	13004
gcry	/json	2	28154.76	12716
gcry	/	3	68391.89	13324
gcry	/json	3	32420.95	12824
