tag	path	trial	rps	rss_kib
gcry	/	1	74299.35	12816
gcry	/json	1	33798.64	12700
gcry	/	2	74733.13	12872
gcry	/json	2	33606.57	12588
gcry	/	3	73790.13	12800
gcry	/json	3	33625.29	12824
