tag	path	trial	rps	rss_kib
gcry	/	1	60471.13	13240
gcry	/json	1	31441.72	12876
gcry	/	2	64248.49	12948
gcry	/json	2	29626.60	13196
gcry	/	3	62362.78	13148
gcry	/json	3	31366.46	12728
