tag	path	trial	rps	rss_kib
gcry	/	1	90466.91	98864
gcry	/json	1	51569.59	98960
gcry	/	2	99038.04	118356
gcry	/json	2	60037.20	91380
gcry	/	3	104418.22	98316
gcry	/json	3	58328.48	92004
