gcry soak telemetry
start=Time::Instant(@seconds=706199, @nanoseconds=608808162) duration=840s start_rss=6804kB
config: monitor_gate=true stw_test_stall_ms=0 ec_queue_audit=false fiber_churn=0 collect_hz=1
hour	elapsed	heap_kb	free_kb	live_objects	collections	pause_p50	pause_p99	rss_kb	finalized	queue_slots_total	queue_slots_max	queue_slots_hits	queue_faults
0.08472222222222223	305	3396.0	170.71875	2590	304	1680289	3362270	7720	30348	0	0	0	0
0.08611111111111111	310	3396.0	176.671875	2574	309	1654780	3362270	7720	30847	0	0	0	0
0.0875	315	3396.0	178.0625	2535	314	1680289	3362270	7720	31344	0	0	0	0
0.08888888888888889	320	3396.0	188.390625	2456	319	1735933	3362270	7720	31845	0	0	0	0
0.09027777777777778	325	3396.0	179.875	2435	324	1815082	3362270	7720	32344	0	0	0	0
0.09166666666666666	330	3396.0	187.046875	2427	329	1815082	3362270	7720	32843	0	0	0	0
0.09305555555555556	335	3396.0	188.640625	2392	334	1769637	3362270	7720	33341	0	0	0	0
0.09444444444444444	340	3396.0	187.609375	2372	339	1815082	3362270	7720	33841	0	0	0	0
0.09583333333333334	345	3396.0	194.40625	2307	344	2362154	3362270	7720	34340	0	0	0	0
0.09722222222222222	350	3396.0	205.609375	2291	349	2390678	3362270	7720	34840	0	0	0	0
0.09861111111111111	355	3396.0	198.84375	2225	354	2402089	4287384	7720	35339	0	0	0	0
0.1	360	3396.0	209.390625	2185	359	2388885	4287384	7720	35838	0	0	0	0
# gate elapsed=360s collections=359 monitor_blocks=68 stw_waits=0 stw_wait_max_ns=0
0.10138888888888889	365	3396.0	211.234375	2154	364	2042882	4287384	7720	36338	0	0	0	0
0.10277777777777777	370	3396.0	212.28125	2127	369	1996555	4287384	7720	36836	0	0	0	0
0.10416666666666667	375	3396.0	209.515625	2127	374	2042882	4287384	7720	37336	0	0	0	0
0.10555555555555556	380	3396.0	215.5	2067	379	1996555	4287384	7720	37836	0	0	0	0
0.10694444444444444	385	3396.0	219.59375	2032	384	1785747	4287384	7720	38334	0	0	0	0
0.10833333333333334	390	3396.0	221.703125	2021	389	1785747	4287384	7720	38833	0	0	0	0
0.10972222222222222	395	3396.0	218.84375	1985	394	1785747	4287384	7720	39332	0	0	0	0
0.1111111111111111	400	3396.0	219.421875	1964	399	1785747	4287384	7720	39831	0	0	0	0
0.1125	405	3396.0	224.359375	1938	404	1712469	4287384	7720	40332	0	0	0	0
0.11388888888888889	410	3396.0	229.28125	1914	409	1627369	4287384	7720	40831	0	0	0	0
0.11527777777777778	415	3396.0	228.078125	1883	414	1641424	4287384	7720	41331	0	0	0	0
0.11666666666666667	420	3396.0	236.5	1844	419	1615696	2507278	7720	41827	0	0	0	0
# gate elapsed=420s collections=419 monitor_blocks=77 stw_waits=0 stw_wait_max_ns=0
0.11805555555555555	425	3396.0	234.765625	1851	424	1597973	2507278	7720	42328	0	0	0	0
0.11944444444444445	430	3396.0	236.640625	1819	429	1610156	2507278	7720	42827	0	0	0	0
0.12083333333333333	435	3396.0	241.796875	1797	434	1562416	2507278	7720	43327	0	0	0	0
0.12222222222222222	440	3396.0	241.21875	1763	439	1475222	2507278	7720	43828	0	0	0	0
0.12361111111111112	445	3396.0	248.734375	1731	444	1443592	2504011	7724	44327	0	0	0	0
0.125	450	3396.0	249.015625	1703	449	1410910	2487650	7724	44825	0	0	0	0
0.12638888888888888	455	3396.0	250.0625	1738	454	1385102	2434671	7724	45325	0	0	0	0
0.12777777777777777	460	3396.0	248.65625	1667	459	1394579	2622684	7724	45825	0	0	0	0
0.12916666666666668	465	3396.0	258.265625	1617	464	1400450	2622684	7724	46324	0	0	0	0
0.13055555555555556	470	3396.0	259.78125	1575	469	1376555	2622684	7724	46826	0	0	0	0
0.13194444444444445	475	3396.0	260.75	1575	474	1359664	2622684	7724	47324	0	0	0	0
0.13333333333333333	480	3396.0	254.421875	1546	479	1356748	2622684	7724	47823	0	0	0	0
# gate elapsed=480s collections=479 monitor_blocks=84 stw_waits=0 stw_wait_max_ns=0
0.13472222222222222	485	3396.0	258.3125	1526	484	1377818	2622684	7724	48323	0	0	0	0
0.1361111111111111	490	3396.0	265.671875	1470	489	1387015	3044700	7724	48822	0	0	0	0
0.1375	495	3396.0	267.859375	1446	494	1440156	3044700	7724	49322	0	0	0	0
0.1388888888888889	500	3396.0	275.65625	1418	499	1510107	3044700	7724	49822	0	0	0	0
0.14027777777777778	505	3396.0	272.1875	1419	504	1560272	3044700	7724	50321	0	0	0	0
0.14166666666666666	510	3396.0	10.765625	4483	508	1739630	3044700	7724	50719	0	0	0	0
0.14305555555555555	515	3396.0	8.265625	4454	513	1936771	3044700	7724	51219	0	0	0	0
0.14444444444444443	520	3396.0	9.59375	4423	518	1936771	3044700	7724	51718	0	0	0	0
0.14583333333333334	525	3396.0	16.0	4391	523	1739630	3044700	7724	52218	0	0	0	0
0.14722222222222223	530	3396.0	8.75	4390	528	1710224	3044700	7724	52716	0	0	0	0
0.1486111111111111	535	3396.0	24.0625	4362	533	1769226	3044700	7724	53216	0	0	0	0
0.15	540	3396.0	10.34375	4335	538	1858474	3044700	7724	53715	0	0	0	0
# gate elapsed=540s collections=538 monitor_blocks=96 stw_waits=0 stw_wait_max_ns=0
0.15138888888888888	545	3396.0	27.921875	4273	543	1858474	3044700	7724	54215	0	0	0	0
0.1527777777777778	550	3396.0	30.703125	4179	548	1876778	3044700	7724	54712	0	0	0	0
0.15416666666666667	555	3396.0	26.28125	4232	553	1791247	2813124	7724	55210	0	0	0	0
0.15555555555555556	560	3396.0	31.90625	4192	558	1769226	2549237	7724	55709	0	0	0	0
0.15694444444444444	565	3396.0	31.546875	4144	563	1791247	2549237	7724	56206	0	0	0	0
0.15833333333333333	570	3396.0	34.5	4131	568	1755560	2549237	7724	56708	0	0	0	0
0.1597222222222222	575	3396.0	37.046875	4085	573	1858474	2549237	7724	57205	0	0	0	0
0.16111111111111112	580	3396.0	40.421875	4063	578	1858474	2549237	7724	57705	0	0	0	0
0.1625	585	3396.0	41.390625	4031	583	1978741	2549237	7724	58205	0	0	0	0
0.1638888888888889	590	3396.0	54.015625	4004	588	1978741	2549237	7724	58704	0	0	0	0
0.16527777777777777	595	3396.0	52.15625	3971	593	2127221	3430097	7724	59203	0	0	0	0
0.16666666666666666	600	3396.0	59.34375	3910	598	2203144	4209476	7724	59703	0	0	0	0
# gate elapsed=600s collections=598 monitor_blocks=109 stw_waits=0 stw_wait_max_ns=0
0.16805555555555557	605	3396.0	58.359375	3879	603	2382241	4209476	7724	60204	0	0	0	0
0.16944444444444445	610	3396.0	66.640625	3799	608	2382051	4209476	7724	60700	0	0	0	0
0.17083333333333334	615	3396.0	52.140625	3811	613	2215457	4209476	7724	61201	0	0	0	0
0.17222222222222222	620	3396.0	65.90625	3782	618	2215457	4209476	7724	61700	0	0	0	0
0.1736111111111111	625	3396.0	64.546875	3780	623	2127221	4209476	7724	62198	0	0	0	0
0.175	630	3396.0	76.375	3711	628	2378775	4209476	7724	62699	0	0	0	0
0.1763888888888889	635	3396.0	76.1875	3680	633	2382051	4209476	7724	63198	0	0	0	0
0.17777777777777778	640	3396.0	74.96875	3653	638	2026781	4209476	7724	63696	0	0	0	0
0.17916666666666667	645	3396.0	75.875	3664	643	1868683	4209476	7724	64197	0	0	0	0
0.18055555555555555	650	3396.0	72.6875	3637	648	1846641	4209476	7724	64695	0	0	0	0
0.18194444444444444	655	3396.0	81.625	3613	653	1868683	4209476	7724	65196	0	0	0	0
0.18333333333333332	660	3396.0	90.109375	3549	658	1844187	4209476	7724	65695	0	0	0	0
# gate elapsed=660s collections=658 monitor_blocks=121 stw_waits=0 stw_wait_max_ns=0
0.18472222222222223	665	3396.0	87.046875	3508	663	1844187	3928025	7724	66193	0	0	0	0
0.18611111111111112	670	3396.0	94.90625	3468	668	1755179	3928025	7724	66692	0	0	0	0
0.1875	675	3396.0	100.515625	3433	673	1735141	3928025	7724	67193	0	0	0	0
0.18888888888888888	680	3396.0	96.40625	3437	678	1846641	3928025	7724	67691	0	0	0	0
0.19027777777777777	685	3396.0	101.484375	3379	683	2020890	3928025	7724	68191	0	0	0	0
0.19166666666666668	690	3396.0	102.140625	3346	688	1984562	3928025	7724	68690	0	0	0	0
0.19305555555555556	695	3396.0	103.25	3321	693	2020890	3928025	7724	69188	0	0	0	0
0.19444444444444445	700	3396.0	107.703125	3289	698	2020890	3928025	7724	69688	0	0	0	0
0.19583333333333333	705	3396.0	112.5625	3224	703	2383313	3928025	7724	70188	0	0	0	0
0.19722222222222222	710	3396.0	115.890625	3226	708	2383313	3928025	7724	70686	0	0	0	0
0.1986111111111111	715	3396.0	121.515625	3185	713	2383313	3091067	7724	71186	0	0	0	0
0.2	720	3396.0	117.65625	3163	718	2383313	3091067	7724	71685	0	0	0	0
# gate elapsed=720s collections=718 monitor_blocks=132 stw_waits=0 stw_wait_max_ns=0
0.2013888888888889	725	3396.0	121.3125	3159	723	2020890	2881402	7724	72185	0	0	0	0
0.20277777777777778	730	3396.0	127.046875	3135	728	1678164	2881402	7724	72685	0	0	0	0
0.20416666666666666	735	3396.0	132.515625	3077	733	1647275	2881402	7724	73185	0	0	0	0
0.20555555555555555	740	3396.0	127.359375	3046	738	1639240	2881402	7724	73684	0	0	0	0
0.20694444444444443	745	3396.0	130.765625	3035	743	1639240	3211198	7724	74184	0	0	0	0
