1	34717.79
2	41946.7
4	43598.48
1	34503.7
2	38898.46
4	42706.27
1	34739.69
2	42649.1
4	43356.31
1	33383.59
2	40670.74
4	47253.97
1	33134.89
2	43477.07
4	43933.54
1	35880.76
2	40907.08
4	43455.87
