1	32774.55	93.56
2	38194.09	105.71
4	43495.94	117.88
1	32993.57	94.04
2	41664.18	113.5
4	43645.31	118.49
1	32768.15	93.0
2	38201.34	105.69
4	47817.77	127.07
1	32990.21	93.72
2	39012.37	107.25
4	43942.45	119.13
1	32801.7	93.69
2	38789.32	107.41
4	45781.21	124.48
1	32592.77	92.93
2	42902.1	117.1
4	41136.31	112.65
