tag	path	trial	rps	rss_kib
gcry	/	1	75520.53	13148
gcry	/json	1	35004.50	12956
gcry	/	2	76908.33	12836
gcry	/json	2	34734.39	12844
gcry	/	3	74700.37	12872
gcry	/json	3	33930.52	12848
